QID,Label,Aliases
Q65181703,Mayor of Bergonne,
Q65181712,Mayor of Bérig-Vintrange,
Q65181717,Mayor of Berlats,
Q65181719,Mayor of Berles-au-Bois,
Q65181726,Mayor of Bermeries,
Q65181738,Mayor of Bernadets-Dessus,
Q65181773,Mayor of Bernin,
Q65181791,Mayor of Berrie,
Q65181792,Mayor of Berrieux,
Q65181796,Mayor of Berry-Bouy,
Q65181808,Mayor of Berteaucourt-lès-Thennes,
Q65181820,Mayor of Berthez,
Q65181832,Mayor of Bertreville,
Q65181867,Mayor of Besny-et-Loizy,
Q65181883,Mayor of Besse-sur-Issole,
Q65181896,Mayor of Besson,
Q65181902,Mayor of Bestiac,
Q65181903,Mayor of Bétaille,
Q65181922,Mayor of Béthincourt,
Q65181925,Mayor of Béthisy-Saint-Martin,
Q65181926,Mayor of Béthisy-Saint-Pierre,
Q65181934,Mayor of Bétignicourt,
Q65181943,Mayor of Betpouy,
Q65181949,Mayor of Bettange,
Q65181982,Mayor of Beurey-sur-Saulx,
Q65181990,Mayor of Beutin,
Q65182001,Mayor of Beuvrequen,
Q65182006,Mayor of Beux,
Q65182020,Mayor of Bévy,
Q65182046,Mayor of Bézaudun-les-Alpes,
Q65182078,Mayor of Bibiche,
Q65182083,Mayor of Bickenholtz,
Q65182102,Mayor of Biencourt-sur-Orge,
Q65182111,Mayor of Biernes,
Q65182116,Mayor of Bierville,
Q65182117,Mayor of Biesheim,
Q65182138,Mayor of Bignoux,
Q65182140,Mayor of Bilhac,
Q65182155,Mayor of Billio,
Q65182161,Mayor of Billy-Chevannes,
Q65182166,Mayor of Billy-sous-Mangiennes,
Q65182184,Mayor of Bion,
Q65182188,Mayor of Bionville-sur-Nied,
Q65182190,Mayor of Bioule,
Q65182195,Mayor of Birac,
Q65182200,Mayor of Biringen,
Q65182205,Mayor of Biron,
Q65182207,Mayor of Biscay,
Q65182208,Mayor of Bischheim,
Q65182215,Mayor of Bislée,
Q65182219,Mayor of Bisseuil,
Q65182220,Mayor of Bissey-la-Côte,
Q65182221,Mayor of Bissey-la-Pierre,
Q65182225,Mayor of Bissy,
Q65182228,Mayor of Bissy-sur-Fley,
Q65182230,Mayor of Bistroff,
Q65182243,Mayor of Bizanet,
Q65182250,Mayor of Bizou,
Q65182253,Mayor of Blacourt,
Q65182258,Mayor of Blaesheim,
Q65182267,Mayor of Blain,
Q65182272,Mayor of Blainville-sur-Orne,
Q65182288,Mayor of Blanc,
Q65182308,"Mayor of Blanot, Saône-et-Loire",
Q65182310,Mayor of Blanot,
Q65182313,Mayor of Blanzac,
Q65182321,Mayor of Blanzée,
Q65182332,Mayor of Blaudeix,
Q65182336,Mayor of Blavozy,
Q65182366,Mayor of Blevaincourt,
Q65182375,Mayor of Blignicourt,
Q65182388,Mayor of Blomac,
Q65182394,Mayor of Blosseville,
Q65182403,Mayor of Blussangeaux,
Q65182432,Mayor of Bogy,
Q65182437,Mayor of Boiry-Becquerelle,
Q65182446,Mayor of Bois-Bernard,
Q65182450,Mayor of Bois-de-Céné,
Q65182461,Mayor of Bois-le-Roi,
Q65182464,Mayor of Bois-Robert-et-Labrosse,
Q65182467,Mayor of Boisbergues,
Q65182473,Mayor of Boisgasson,
Q65182476,Mayor of Boisleux-au-Mont,
Q65182480,Mayor of Boismont,
Q65182484,Mayor of Boisroger,
Q65182512,Mayor of Boissy-Lamberville,
Q65182515,Mayor of Boissy-lès-Perche,
Q65182528,Mayor of Bollwiller,
Q65182529,Mayor of Bologne,
Q65182548,Mayor of Boncourt,
Q65182549,Mayor of Boncourt,
Q65182551,Mayor of Boncourt-le-Bois,
Q65182556,Mayor of Bondues,
Q65182559,Mayor of Bonlier,
Q65182564,Mayor of Bonnac,
Q65182572,Mayor of Bonnay,
Q65182579,Mayor of Bonnefamille,
Q65182594,Mayor of Bonnesvalyn,
Q65182600,Mayor of Bonneuil,
Q65182601,Mayor of Bonneuil,
Q65182605,"Mayor of Bonneval, Savoie",
Q65182623,Mayor of Bonningues-lès-Ardres,
Q65182624,Mayor of Bonningues-lès-Calais,
Q65182631,Mayor of Bonrepos,
Q65182644,Mayor of Bonviller,
Q65182648,Mayor of Bonzac,
Q65182650,Mayor of Bonzée,
Q65182658,Mayor of Bor-et-Bar,
Q65182667,Mayor of Bordères,
Q65182668,Mayor of Bordères-et-Lamensans,
Q65182670,Mayor of Bordères-sur-l'Échez,
Q65182673,Mayor of Bordes,
Q65182690,Mayor of Borny,
Q65182710,Mayor of Bosc-Roger-sur-Buchy,
Q65182714,Mayor of Bosgouet,
Q65182718,Mayor of Bosmont-sur-Serre,
Q65182747,Mayor of Bossus-lès-Rumigny,
Q65182767,Mayor of Boubers-lès-Hesmond,
Q65182801,Mayor of Boucieu-le-Roi,
Q65182815,Mayor of Bouconvillers,
Q65182836,Mayor of Boudy-de-Beauregard,
Q65182884,Mayor of Bouglainval,
Q65182907,Mayor of Bouhet,
Q65182910,Mayor of Bouhey,
Q65182915,Mayor of Bouilh-Péreuilh,
Q65182917,Mayor of Bouilhonnac,
Q65182932,Mayor of Bouilland,
Q65182943,Mayor of Bouillon,
Q65182949,Mayor of Bouilly,
Q65182951,Mayor of Bouilly-en-Gâtinais,
Q65182954,Mayor of Bouin-Plumoison,
Q65182975,Mayor of Boulbon,
Q65183009,Mayor of Boulogne-sur-Helpe,
Q65183029,Mayor of Bouquelon,
Q65183057,Mayor of Bourcefranc-le-Chapus,
Q65183067,Mayor of Bourdeilles,
Q65183071,Mayor of Bourdenay,
Q65183075,Mayor of Bourdon,
Q65183135,Mayor of Bourg-Madame,
Q65183161,Mayor of Bourgneuf,
Q65183167,Mayor of Bourgogne,
Q65183179,Mayor of Bourguenolles,
Q65183205,Mayor of Bournainville-Faverolles,
Q65183212,Mayor of Bournazel,
Q65183215,Mayor of Bournel,
Q65183239,Mayor of Bourréac,
Q65183248,Mayor of Bours,
Q65183251,Mayor of Boursault,
Q65183313,Mayor of Boussenac,
Q65183360,Mayor of Bouvaincourt-sur-Bresle,
Q65183379,Mayor of Bouville,
Q65183381,Mayor of Bouvincourt-en-Vermandois,
Q65183392,Mayor of Bouxières-aux-Chênes,
Q65183412,Mayor of Bouy-sur-Orvin,
Q65183429,Mayor of Bouzel,
Q65183439,Mayor of Bouziès,
Q65183447,Mayor of Bouzin,
Q65183455,Mayor of Bouzonville-aux-Bois,
Q65183466,Mayor of Boviolles,
Q65183476,Mayor of Boynes,
Q65183487,Mayor of Brabant-lès-Villers,
Q65183502,Mayor of Bracquetuit,
Q65183531,Mayor of Brainans,
Q65183537,Mayor of Brains-sur-Gée,
Q65183540,Mayor of Brainville,
Q65183547,Mayor of Braize,
Q65183556,Mayor of Bran,
Q65183574,Mayor of Brandonvillers,
Q65183577,Mayor of Branges,
Q65183586,Mayor of Brannens,
Q65183589,Mayor of Bransat,
Q65183628,Mayor of Bras-Panon,
Q65183638,Mayor of Braslou,
Q65183677,Mayor of Bray,
Q65183680,Mayor of Bray-en-Val,
Q65183691,Mayor of Braye-en-Thiérache,
Q65183693,Mayor of Braye-sous-Faye,
Q65183698,Mayor of Brazey-en-Plaine,
Q65183711,Mayor of Brecé,
Q65183712,Mayor of Brécé,
Q65183738,Mayor of Brée,
Q65183754,Mayor of Bréhémont,
Q65183772,Mayor of Breitenbach-Haut-Rhin,
Q65183773,Mayor of Brélévenez,
Q65183777,Mayor of Brem-sur-Mer,
Q65183793,Mayor of Bren,
Q65183795,Mayor of Brenac,
Q65183821,Mayor of Bréry,
Q65183826,Mayor of Bresle,
Q65183860,Mayor of Bretenières,
Q65183864,Mayor of Breteuil,
Q65183872,Mayor of Bretigney-Notre-Dame,
Q65183880,Mayor of Brétigny,
Q65183901,Mayor of Bretteville-l'Orgueilleuse,
Q65183913,Mayor of Bretteville-sur-Odon,
Q65183915,Mayor of Brettnach,
Q65183919,Mayor of Breuches,
Q65183920,Mayor of Breuchotte,
Q65183942,Mayor of Breuillet,
Q65183946,Mayor of Breurey-lès-Faverney,
Q65183956,Mayor of Breux-sur-Avre,
Q65183988,Mayor of Brévilly,
Q65184024,Mayor of Briatexte,
Q65184052,Mayor of Brie,
Q65184083,Mayor of Brieuil-sur-Chizé,
Q65184085,Mayor of Brieulles-sur-Bar,
Q65184115,Mayor of Brillon-en-Barrois,
Q65184121,Mayor of Brinay,
Q65184145,Mayor of Brion,
Q65184150,Mayor of Brion-près-Thouet,
Q65184155,Mayor of Briosne-lès-Sables,
Q65184165,Mayor of Briquemesnil-Floxicourt,
Q65184206,Mayor of Brocourt-en-Argonne,
Q65184211,Mayor of Brognon,
Q65184234,Mayor of Broons-sur-Vilaine,
Q65184236,Mayor of Broquiers,
Q65184241,Mayor of Brossac,
Q65184282,Mayor of Brouilla,
Q65184328,Mayor of Brucourt,
Q65184331,Mayor of Bruère,
Q65184345,Mayor of Brulange,
Q65184346,Mayor of Bruley,
Q65184354,Mayor of Brunembert,
Q65184364,mayor of Brusson,
Q65184374,Mayor of Bry,
Q65184387,Mayor of Buchey,
Q65184391,Mayor of Bucquoy,
Q65184404,Mayor of Bueil-en-Touraine,
Q65184410,Mayor of Buffon,
Q65184442,Mayor of Bulat-Pestivien,
Q65184449,Mayor of Bulles,
Q65184450,Mayor of Bulligny,
Q65184471,Mayor of Burcy,
Q65184482,Mayor of Bures,
Q65184483,Mayor of Bures,
Q65184489,Mayor of Burg,
Q65184495,Mayor of Burie,
Q65184503,Mayor of Buros,
Q65184520,Mayor of Busloup,
Q65184527,Mayor of Busseaut,
Q65184533,Mayor of Bussière-Badil,
Q65184536,Mayor of Bussière-Galant,
Q65184538,Mayor of Bussière-Poitevine,
Q65184543,"Mayor of Bussières, Saône-et-Loire",
Q65184579,Mayor of Butteaux,
Q65184584,Mayor of Buxerolles,
Q65184586,Mayor of Buxeuil,
Q65184591,Mayor of Buxières-les-Mines,
Q65184604,Mayor of Buzignargues,
Q65184616,Mayor of Cabanès,
Q65184617,Mayor of Cabaniols,
Q65184623,Mayor of Cabasse,
Q65184638,Mayor of Cadaujac,
Q65184644,Mayor of Caden,
Q65184648,Mayor of Cadillac-en-Fronsadais,
Q65184649,Mayor of Cadillon,
Q65184654,Mayor of Cadours,
Q65184657,Mayor of Cagnicourt,
Q65184658,Mayor of Cagnoncles,
Q65184667,"Mayor of Cahon, Somme",
Q65184686,Mayor of Cailly-sur-Eure,
Q65184687,Mayor of Cairanne,
Q65184693,Mayor of Cajarc,
Q65184711,Mayor of Calleville-les-Deux-Églises,
Q65184714,Mayor of Calmeilles,
Q65184715,Mayor of Calmels-et-le-Viala,
Q65184718,Mayor of Calmoutier,
Q65184733,Mayor of Camarsac,
Q65184742,Mayor of Cambieure,
Q65184756,Mayor of Cambronne-lès-Clermont,
Q65184760,Mayor of Camelin,
Q65184762,Mayor of Camembert,
Q65184767,Mayor of Camiran,
Q65184782,Mayor of Campagna-de-Sault,
Q65184783,Mayor of Campagnac,
Q65184811,Mayor of Campigneulles-les-Grandes,
Q65184873,Mayor of Cannet,
Q65184883,Mayor of Canteleux,
Q65184907,Mayor of Capelle-Fermont,
Q65184915,Mayor of Capinghem,
Q65184921,Mayor of Cappelle-Brouck,
Q65184925,Mayor of Captieux,
Q65184928,Mayor of Caraman,
Q65184929,Mayor of Caramany,
Q65184950,Mayor of Carelles,
Q65184958,Mayor of Carignan-de-Bordeaux,
Q65184964,Mayor of Carlepont,
Q65184969,Mayor of Carlux,
Q65184984,Mayor of Carolles,
Q65184986,Mayor of Carpiquet,
Q65185000,Mayor of Carsix,
Q65185014,Mayor of Casefabre,
Q65185027,Mayor of Cassaigne,
Q65185035,Mayor of Cassignas,
Q65185036,Mayor of Cassis,
Q65185039,Mayor of Castagnède,
Q65185040,Mayor of Castagnède,
Q65185043,Mayor of Castandet,
Q65185055,Mayor of Castel,
Q65185056,Mayor of Castel-Sarrazin,
Q65185065,Mayor of Castelginest,
Q65185074,Mayor of Castelmary,
Q65185076,Mayor of Castelmayran,
Q65185084,Mayor of Castelnau-d'Arbieu,
Q65185085,Mayor of Castelnau-d'Aude,
Q65185089,Mayor of Castelnau-de-Brassac,
Q65185099,Mayor of Castelnau-Montratier,
Q65185114,Mayor of Castels,
Q65185125,Mayor of Castéra-Lou,
Q65185127,Mayor of Castéra-Verduzan,
Q65185139,Mayor of Castetnau-Camblong,
Q65185140,Mayor of Castetner,
Q65185141,Mayor of Castetpugon,
Q65185147,Mayor of Castex-d'Armagnac,
Q65185150,Mayor of Castillon,
Q65185169,Mayor of Castin,
Q65185181,Mayor of Catllar,
Q65185190,Mayor of Caubeyres,
Q65185194,Mayor of Caubios-Loos,
Q65185210,Mayor of Caudrot,
Q65185211,Mayor of Cauffry,
Q65185223,Mayor of Caumont,
Q65185252,Mayor of Cauroy-lès-Hermonville,
Q65185253,Mayor of Cause-de-Clérans,
Q65185264,Mayor of Cauterets,
Q65185272,Mayor of Cauville-sur-Mer,
Q65185276,Mayor of Caux-et-Sauzens,
Q65185281,Mayor of Cavan,
Q65185294,Mayor of Cayeux-en-Santerre,
Q65185297,Mayor of Cayrac,
Q65185316,Mayor of Cazaux,
Q65185317,Mayor of Cazaux-d'Anglès,
Q65185324,Mayor of Cazavet,
Q65185335,Mayor of Cazideroque,
Q65185341,Mayor of Cazouls-lès-Béziers,
Q65185350,Mayor of Ceilhes-et-Rocozels,
Q65185351,Mayor of Ceillac,
Q65185359,Mayor of Celles,
Q65185360,Mayor of Celles,
Q65185365,Mayor of Celles-sur-Belle,
Q65185379,Mayor of Cemboing,
Q65185388,Mayor of Cénevières,
Q65185396,Mayor of Cenves,
Q65185403,Mayor of Cerbois,
Q65185409,Mayor of Cercoux,
Q65185410,Mayor of Cerdon,
Q65185434,Mayor of Cernay,
Q65185452,Mayor of Cers,
Q65185455,Mayor of Cersot,
Q65185462,Mayor of Césarches,
Q65185463,Mayor of Césarville-Dossainville,
Q65185468,Mayor of Cesny-les-Sources,
Q65185473,Mayor of Cessenon-sur-Orb,
Q65185501,Mayor of Cézia,
Q65185505,Mayor of Chablis,
Q65185519,Mayor of Chadrac,
Q65185522,Mayor of Chaffois,
Q65185525,Mayor of Chagny,
Q65185528,Mayor of Chahains,
Q65185539,Mayor of Chaillevois,
Q65185543,Mayor of Chaillon,
Q65185545,Mayor of Chailly-en-Gâtinais,
Q65185546,Mayor of Chailly-lès-Ennery,
Q65185580,Mayor of Chaligny,
Q65185589,Mayor of Challes-les-Eaux,
Q65185608,Mayor of Chamadelle,
Q65185609,Mayor of Chamagne,
Q65185611,Mayor of Chamalières-sur-Loire,
Q65185614,Mayor of Chamaret,
Q65185623,Mayor of Chambéry-le-Vieux,
Q65185629,Mayor of Chamblay,
Q65185642,Mayor of Chambon-Sainte-Croix,
Q65185647,Mayor of Chambonchard,
Q65185648,Mayor of Chamborand,
Q65185650,Mayor of Chambord,
Q65185651,Mayor of Chamboret,
Q65185654,Mayor of Chambors,
Q65185673,Mayor of Chamesson,
Q65185682,Mayor of Chamousset,
Q65185700,Mayor of Champagnac-la-Rivière,
Q65185704,Mayor of Champagnat-le-Jeune,
Q65185724,Mayor of Champagnolles,
Q65185745,Mayor of Champdôtre,
Q65185759,Mayor of Champey-sur-Moselle,
Q65185764,Mayor of Champgenéteux,
Q65185770,Mayor of Champignelles,
Q65185776,Mayor of Champignol-lez-Mondeville,
Q65185822,Mayor of Champlitte,
Q65185856,Mayor of Champoux,
Q65185871,Mayor of Champroy,
Q65185901,Mayor of Champtocé-sur-Loire,
Q65185908,Mayor of Champvent,
Q65185923,Mayor of Chancenay,
Q65185925,Mayor of Chancey,
Q65185926,Mayor of Chancia,
Q65185929,Mayor of Chandon,
Q65185937,Mayor of Changy,
Q65185940,Mayor of Channay,
Q65185945,Mayor of Chanoy,
Q65185965,Mayor of Chantepie,
Q65185981,Mayor of Chaon,
Q65185985,Mayor of Chaourse,
Q65185995,Mayor of Chapelle-des-Bois,
Q65185997,Mayor of Chapelle-Royale,
Q65186019,Mayor of Charbonnières,
Q65186023,Mayor of Charbonnières-les-Varennes,
Q65186032,Mayor of Chard,
Q65186037,Mayor of Chareil-Cintrat,
Q65186051,Mayor of Chargé,
Q65186075,Mayor of Charmes,
Q65186079,Mayor of Charmes-la-Côte,
Q65186088,Mayor of Charmois,
Q65186094,Mayor of Charmont-en-Beauce,
Q65186108,Mayor of Charnois,
Q65186114,Mayor of Charols,
Q65186115,Mayor of Charonne,
Q65186116,Mayor of Charonville,
Q65186117,Mayor of Chârost,
Q65186133,Mayor of Charron,
Q65186156,Mayor of Chassagne,
Q65186158,Mayor of Chassagne-Saint-Denis,
Q65186176,Mayor of Chasseradès,
Q65186178,Mayor of Chassey-Beaupré,
Q65186186,Mayor of Chassignieu,
Q65186187,Mayor of Chassignolles,
Q65186207,Mayor of Châtaincourt,
Q65186221,Mayor of Château-Gontier-sur-Mayenne,
Q65186234,Mayor of Château-sur-Cher,
Q65186243,Mayor of Châteaudouble,
Q65186252,Mayor of Châteauneuf-d'Entraunes,
Q65186266,Mayor of Châteauneuf-la-Forêt,
Q65186277,Mayor of Châteauneuf-Villevieille,
Q65186281,Mayor of Châteauroux-les-Alpes,
Q65186290,Mayor of Châtel-Censoir,
Q65186293,Mayor of Châtel-de-Joux,
Q65186296,Mayor of Châtel-Guyon,
Q65186307,Mayor of Châtelblanc,
Q65186311,Mayor of Châtelperron,
Q65186318,Mayor of Châtenay,
Q65186324,Mayor of Châteney,
Q65186333,Mayor of Châtignac,
Q65186354,Mayor of Châtillon-sur-Cluses,
Q65186360,Mayor of Châtillon-sur-Morin,
Q65186363,Mayor of Châtillon-sur-Seiche,
Q65186364,Mayor of Châtillon-sur-Thouet,
Q65186366,Mayor of Chatoillenot,
Q65186383,Mayor of Chaudardes,
Q65186393,Mayor of Chauderon,
Q65186405,Mayor of Chauffailles,
Q65186413,Mayor of Chaufour-Notre-Dame,
Q65186420,Mayor of Chaumard,
Q65186422,Mayor of Chaume-lès-Baigneux,
Q65186426,Mayor of Chaumergy,
Q65186430,Mayor of Chaumont,
Q65186443,Mayor of Chaumot,
Q65186449,Mayor of Chaunac,
Q65186453,Mayor of Chaussan,
Q65186456,Mayor of Chausseterre,
Q65186465,Mayor of Chauvigné,
Q65186468,Mayor of Chauvirey-le-Châtel,
Q65186475,Mayor of Chaux-des-Crotenay,
Q65186490,Mayor of Chavaignes,
Q65186497,Mayor of Chavannaz,
Q65186501,Mayor of Chavannes-les-Grands,
Q65186510,Mayor of Chavenon,
Q65186524,Mayor of Chazé-sur-Argos,
Q65186528,Mayor of Chazelles,
Q65186531,Mayor of Chazelles-sur-Albe,
Q65186535,Mayor of Chazemais,
Q65186544,Mayor of Chef-Haut,
Q65186546,Mayor of Cheffois,
Q65186548,Mayor of Cheffreville-Tonnencourt,
Q65186549,Mayor of Chéhéry,
Q65186577,Mayor of Chemilly,
Q65186594,Mayor of Chenay,
Q65186598,Mayor of Chêne-en-Semine,
Q65186614,Mayor of Chenevrey-et-Morogne,
Q65186626,Mayor of Chenois,
Q65186631,Mayor of Chens-sur-Léman,
Q65186638,Mayor of Cheppy,
Q65186639,Mayor of Chepy,
Q65186640,Mayor of Chépy,
Q65186645,Mayor of Cherbonnières,
Q65186646,Mayor of Cherbourg-Octeville,
Q65186647,Mayor of Chérencé-le-Héron,
Q65186659,Mayor of Chérizet,
Q65186663,Mayor of Chermizy-Ailles,
Q65186665,Mayor of Chéronvilliers,
Q65186674,Mayor of Cherveix-Cubas,
Q65186681,Mayor of Cherveux,
Q65186684,Mayor of Chervinges,
Q65186695,"Mayor of Chessy, Rhône",
Q65186709,Mayor of Chevaline,
Q65186712,Mayor of Chevannay,
Q65186716,Mayor of Chevannes-Changy,
Q65186717,Mayor of Chevennes,
Q65186722,Mayor of Cheveuges,
Q65186736,Mayor of Chevillon,
Q65186752,Mayor of Chevrières,
Q65186764,Mayor of Chezal-Benoît,
Q65186767,Mayor of Chezelle,
Q65186774,Mayor of Chézy-sur-Marne,
Q65186784,Mayor of Chiddes,
Q65186795,Mayor of Chille,
Q65186802,Mayor of Chimilin,
Q65186804,Mayor of Chipilly,
Q65186806,Mayor of Chirac-Bellevue,
Q65186819,Mayor of Chissey-en-Morvan,
Q65186820,Mayor of Chissey-lès-Mâcon,
Q65186835,Mayor of Choisies,
Q65186844,Mayor of Chonville-Malaumont,
Q65186847,Mayor of Choranche,
Q65186868,Mayor of Chuffilly-et-Coegny,
Q65186886,Mayor of Cierrey,
Q65186892,Mayor of Cigné,
Q65186894,Mayor of Cihigue,
Q65186897,Mayor of Cinais,
Q65186907,Mayor of Cintrey,
Q65186911,Mayor of Circourt,
Q65186917,Mayor of Cirey-lès-Mareilles,
Q65186919,Mayor of Cirey-sur-Blaise,
Q65186944,Mayor of Civray,
Q65186953,Mayor of Cizely,
Q65186956,Mayor of Cladech,
Q65186959,Mayor of Clairavaux,
Q65186963,Mayor of Clairfontaine,
Q65186968,Mayor of Clais,
Q65186975,Mayor of Clamerey,
Q65186990,Mayor of Claret,
Q65186992,Mayor of Clary,
Q65186995,Mayor of Clasville,
Q65186997,Mayor of Clavé,
Q65187012,Mayor of Cleebourg,
Q65187021,Mayor of Clémency,
Q65187029,Mayor of Cléon-d'Andran,
Q65187033,Mayor of Cléré-les-Pins,
Q65187034,Mayor of Cléré-sur-Layon,
Q65187036,Mayor of Clérey,
Q65187037,Mayor of Clérey-la-Côte,
Q65187040,Mayor of Clérieux,
Q65187068,Mayor of Clessé,
Q65187078,Mayor of Climbach,
Q65187086,Mayor of Clisson,
Q65187121,Mayor of Coëx,
Q65187122,Mayor of Coglès,
Q65187129,Mayor of Cognières,
Q65187141,Mayor of Coiffy-le-Bas,
Q65187153,Mayor of Coings,
Q65187163,Mayor of Coivrel,
Q65187164,Mayor of Coizard-Joches,
Q65187170,Mayor of Collandres-Quincarnon,
Q65187171,Mayor of Collanges,
Q65187186,Mayor of Collonges-au-Mont-d'Or,
Q65187195,Mayor of Colméry,
Q65187197,Mayor of Colmey,
Q65187215,Mayor of Colombier-en-Brionnais,
Q65187230,Mayor of Colombiers-sur-Seulles,
Q65187233,Mayor of Colomby,
Q65187236,Mayor of Colomieu,
Q65187239,Mayor of Colonfay,
Q65187249,Mayor of Combeaufontaine,
Q65187252,Mayor of Comberanche-et-Épeluche,
Q65187262,Mayor of Comblessac,
Q65187282,Mayor of Combret,
Q65187283,Mayor of Combreux,
Q65187287,Mayor of Comiac,
Q65187296,Mayor of Commentry,
Q65187309,Mayor of Comprégnac,
Q65187310,Mayor of Compreignac,
Q65187315,Mayor of Comus,
Q65187319,Mayor of Conat,
Q65187320,Mayor of Concevreux,
Q65187328,Mayor of Concorès,
Q65187331,Mayor of Concourson-sur-Layon,
Q65187333,Mayor of Concressault,
Q65187335,Mayor of Condac,
Q65187347,Mayor of Condat-sur-Vienne,
Q65187358,Mayor of Condé-sur-Ifs,
Q65187378,Mayor of Conflans-sur-Anille,
Q65187394,Mayor of Conjux,
Q65187395,Mayor of Conlie,
Q65187400,Mayor of Connantray-Vaurefroy,
Q65187405,Mayor of Connezac,
Q65187406,Mayor of Connigis,
Q65187408,Mayor of Conques,
Q65187427,Mayor of Conteville,
Q65187428,Mayor of Conteville,
Q65187440,Mayor of Contre,
Q65187442,Mayor of Contréglise,
Q65187448,Mayor of Contrexéville,
Q65187464,Mayor of Corbas,
Q65187476,Mayor of Corbère-Abères,
Q65187482,Mayor of Corbières,
Q65187487,Mayor of Corbon,
Q65187492,Mayor of Corcelles-Ferrières,
Q65187500,Mayor of Cordéac,
Q65187521,Mayor of Cormatin,
Q65187524,Mayor of Cormeilles,
Q65187537,Mayor of Cormost,
Q65187546,Mayor of Cornas,
Q65187559,Mayor of Cornil,
Q65187576,Mayor of Corny-sur-Moselle,
Q65187590,Mayor of Corribert,
Q65187592,Mayor of Corrombles,
Q65187593,Mayor of Corronsac,
Q65187611,Mayor of Cosmes,
Q65187616,Mayor of Cosqueville,
Q65187617,Mayor of Cossaye,
Q65187621,Mayor of Cossesseville,
Q65187622,Mayor of Cosswiller,
Q65187623,Mayor of Costaros,
Q65187628,Mayor of Cottévrard,
Q65187630,Mayor of Couargues,
Q65187633,Mayor of Coubjours,
Q65187659,Mayor of Coudray-Rabut,
Q65187663,Mayor of Coudroy,
Q65187677,Mayor of Couhé,
Q65187694,Mayor of Coulgens,
Q65187696,Mayor of Coullemelle,
Q65187702,Mayor of Coulobres,
Q65187712,Mayor of Coulon,
Q65187725,Mayor of Coulonvillers,
Q65187733,Mayor of Coume,
Q65187734,Mayor of Counozouls,
Q65187740,Mayor of Coupiac,
Q65187751,Mayor of Cour-l'Évêque,
Q65187755,Mayor of Courban,
Q65187764,Mayor of Courbiac,
Q65187772,Mayor of Courcebœufs,
Q65187790,Mayor of Courcelles-lès-Lens,
Q65187792,Mayor of Courcelles-lès-Montbéliard,
Q65187800,Mayor of Courcelles-sur-Aire,
Q65187808,Mayor of Courcerac,
Q65187815,Mayor of Courchelettes,
Q65187816,Mayor of Courchons,
Q65187817,Mayor of Courcité,
Q65187827,Mayor of Courcy,
Q65187837,Mayor of Courgeon,
Q65187840,Mayor of Courgivaux,
Q65187846,Mayor of Courlaoux,
Q65187877,Mayor of Cours,
Q65187882,Mayor of Cours-les-Bains,
